V1,V2,V3,V4,V5,V6
0.009262503,0.008682762,0.011712997,0.005733739,0.009501938,0.005705347
-0.002658919,0.000333131,-0.00044139,8.45E-05,-0.001857257,-0.002340155
0.009703012,0.012404372,0.012485286,0.006975389,0.012974148,0.006467403
0,0,0,0,0,0
0.011472792,0.01333018,0.011513991,0.006166941,0.014700652,0.006997318
-0.001851861,-0.003654663,-0.002386902,0.000452862,0.000562439,0.000650167
0.000562876,0.001043667,-0.000789046,-0.006697834,0.000605618,-0.006781963
0.005206087,0.006391203,0.005357248,0.005465732,0.00550081,0.005646279
-0.009088405,-0.010232,-0.00875102,-0.010710302,-0.010269755,-0.010738852
0.008286615,0.014401822,0.014406516,0.006235005,0.011818292,0.005735926
0.000543826,-0.000409264,-0.000581685,-0.000342096,0.001096376,-0.000766916
0.011601176,0.009529197,0.009997752,-0.002720255,0.007489073,-0.002021921
-0.011013955,-0.01074911,-0.00961417,-0.000361596,-0.003783868,-0.001135595
-0.006187724,-0.005359077,-0.003253518,-0.006323346,-0.005398774,-0.005944924
-0.003119455,-0.005989734,-0.00420482,-0.005097351,-0.002452652,-0.005121985
0.003397591,0.004534177,0.003150608,0.000142749,-0.000704165,-0.00120615
0.012713623,0.009241155,0.011140138,0.005778703,0.010546467,0.004145813
-0.009683387,-0.006559516,-0.011177513,-0.010733887,-0.016192622,-0.010682353
0.007002431,0.009587204,0.004013596,-0.005210508,0.004786699,-0.003150624
-0.024675866,-0.03074417,-0.028470092,-0.015224255,-0.032143322,-0.015238227
-0.088001659,-0.08347299,-0.0849723,-0.065238208,-0.081937984,-0.065217054
0.0233294,0.021693293,0.023590291,0.013193471,0.02228422,0.01434732
0.013632111,0.01386393,0.014606612,0.005358662,0.013766036,0.004145498
0.018014176,0.01633461,0.016488469,0.010606437,0.021135932,0.011348741
0.007550093,0.002037657,0.001390385,0.004739411,0.002494249,0.005406127
0.009496232,0.002079449,-0.003712808,-0.02223642,0.010921855,-0.005466065
0.006488329,0.008094804,0.007428846,0.007320717,0.005051134,0.008200064
0.011501002,0.013068879,0.016707303,0.006046173,0.011820688,0.007880157
-0.006636304,-0.005248617,-0.005402015,-0.00800782,-0.003041531,-0.008737718
-0.000280041,-0.000786434,-0.001046583,0.002559888,0.005030154,0.002489067
0.022215227,0.019222438,0.021670796,0.018772544,0.024025608,0.020660843
0.003127506,0.00211007,0.002969008,-0.002995094,-0.000648645,-0.006091198
-0.00042171,-0.002136483,-0.001382775,0.000398589,-0.00138824,0.001225909
0.014859286,0.016144293,0.017024368,0.011124247,0.019485926,0.011347937
0.005089531,0.006826313,0.004947858,0.000300829,0.003797303,0.001550736
-0.003746079,-0.006611389,-0.004692514,-0.005252351,-0.004132965,-0.007840338
0.000438189,-0.000928283,-0.002948382,-0.006273392,-0.005493846,-0.006407389
-0.014604595,-0.01820632,-0.016973183,-0.005336181,-0.009906572,-0.00454682
0.008044343,0.004272254,0.005774544,0.001606269,0.005738662,0.003593151
-0.038849741,-0.036388227,-0.037517879,-0.025468869,-0.038197072,-0.028823524
0.050518848,0.045107539,0.043151207,0.016406664,0.040474408,0.016326089
0.003687592,0.004345401,0.00358107,0.006819605,0.004258017,0.004990228
0.00817775,0.008315211,0.010266048,0.000627616,0.004989756,0.003811876
0.018763187,0.019985468,0.021766523,0.011850535,0.017313037,0.016254559
-0.01501809,-0.014218723,-0.005375875,-0.008682874,-0.01506073,-0.01081082
-0.026791767,-0.027876669,-0.023207205,-0.012865792,-0.036299527,-0.021693674
0.021290065,0.021804382,0.018810106,0.008739168,0.021008284,0.011334794
-0.008071822,-0.008912662,-0.005593284,-0.00278872,-0.01121398,-0.002961475
-0.019901549,-0.020423057,-0.020312684,-0.013270097,-0.019900199,-0.015432393
-0.013786531,-0.014248619,-0.011406871,-0.012611912,-0.011800169,-0.012131738
-0.038665634,-0.040352067,-0.03966978,-0.008910903,-0.040078767,-0.011450331
-0.004586279,-0.003274472,-0.004880952,-0.003592303,-0.002390934,-0.002150238
-0.013304257,-0.012152058,-0.014171949,-0.016577433,-0.01544314,-0.018887104
-0.008029088,-0.009190062,-0.013520971,-0.018559888,-0.011640839,-0.018748769
0.012545531,0.013986942,0.01277146,0.008068111,0.015325398,0.008655375
-0.044298288,-0.03076208,-0.041282688,-0.012467161,-0.034239814,-0.014114542
0.027900817,0.029403452,0.027830398,0.013259151,0.026194528,0.016246954
0.029473096,0.027687762,0.026820702,0.009887633,0.025485227,0.010204072
-0.00984205,-0.013174832,-0.01183481,-0.028077863,-0.008976754,-0.030062786
0.003896896,0.002889364,0.002071336,0.00318246,0.003565875,0.004633393
-0.010038299,-0.00692515,-0.007973092,-0.012437592,-0.009436795,-0.006479628
0.002828821,0.005546251,0.008991768,-0.00259501,0.003129376,-0.005329014
-0.007357335,-0.006714308,-0.006266775,-0.006792708,-0.003885834,-0.005015406
0.013157791,0.015114129,0.014499646,0.014859647,0.017305845,0.013290717
0.000463931,0.001996994,-0.001792857,-0.002851398,-0.004723427,-0.003330398
0.022830205,0.019915809,0.01903835,0.012649571,0.025718225,0.013133288
0.000849344,0.001643448,-0.000464111,-0.002933183,-0.002458213,-0.002620464
0.002036758,0.003833932,0.002077149,-0.001277886,0.002948687,-0.000992539
-0.01384977,-0.009891218,-0.011050891,-0.006076773,-0.010199939,-0.005656944
-0.00151045,-0.000895976,-0.000806923,-0.003661421,-0.00354414,-0.004986061
0.021303158,0.019415585,0.026337861,0.006988861,0.019551791,0.007681134
-0.006665672,-0.005998117,-0.00545859,0.000196397,-0.006925235,-0.001040484
-0.000874759,-0.000231389,-0.000776612,-0.00011575,0.002835525,0.001147869
0.002923187,0.004113549,0.004126379,0.003921174,0.007194426,0.005422053
0.004969894,0.00531228,0.005688344,-0.003672635,0.005517817,-0.003243747
-0.006454161,-0.007013748,-0.008831563,-0.008764959,-0.009900111,-0.009003593
0.011341974,0.015078971,0.009147755,-0.000155511,0.007035227,0.001446597
0.000278012,0.00077882,-0.00108375,0.002994067,-0.00226644,-0.00231227
-0.012849856,-0.008703398,-0.008750023,-0.003753987,-0.009496743,-0.003925752
0.003919925,0.004350236,0.003587665,0.005320843,0.001935432,0.006410787
0.005503125,0.006085274,0.006366873,0.000514924,0.002853255,0.000311776
0.00246386,0.002243347,0.001740167,0.010217794,0.004282065,0.008781414
0.008515473,0.008790736,0.010914092,0.006147072,0.01394097,0.006303576
0.013747131,0.010943986,0.009208665,-0.00678811,0.009204106,-0.005526041
-0.003169574,-0.002011161,-0.004328669,-0.002930416,-0.002273332,-0.001932255
0.008426679,0.008702414,0.008526848,0.004043056,0.007454268,0.004734745
0.001039252,0.002621509,0.001503439,0.001202333,-0.00012462,0.002879446
-0.000805108,0.002117696,0.000759617,-0.003901997,0.000479972,-0.003608441
0.002593436,0.003210948,0.001283051,0.000925206,0.002555553,0.001985962
-0.011609593,-0.012997364,-0.012337704,-0.005510742,-0.01072469,-0.005570759
-0.002077059,-0.003182067,-0.002434846,0.000806497,-0.000727578,-0.000194562
0.000298632,0.000122825,0.000499108,0.002485908,0.002369997,0.004024894
0.010746695,0.009021404,0.010506677,0.001073777,0.010985636,0.004159581
-0.004294823,-0.004215223,-0.005409372,-0.000892656,-0.005779685,-0.002281388
-0.008919951,-0.007743589,-0.007643286,-0.005836616,-0.009265948,-0.007135819
-0.02056744,-0.020077163,-0.020816203,-0.013375363,-0.01984729,-0.012952958
-0.000756019,0.001849711,0.001116557,0.010148645,-3.08E-05,-0.003347276
0.015663885,0.013333455,0.016420723,0.005037048,0.012746768,0.006101884
-0.006815838,-0.004877445,-0.005656172,0.00345257,-0.00708918,0.00461076
0.003813379,0.002563623,0.002823292,0.003742372,-0.000897784,0.004219523
0.00202614,0.000293541,0.000757319,-0.006471996,0.003492291,-0.00521326
0.02319812,0.026907188,0.036189863,0.011818341,0.025759648,0.011751989
0.010154877,0.007599498,0.006690521,0.004103692,0.002460466,0.004475172
-0.001917787,-0.004715612,-0.00402118,0.011400956,-0.000265322,0.007644609
0.000462315,-0.000569874,0.000714591,-0.003271358,-0.001131808,-0.004572923
0.001001344,0.00250689,0.000332231,0.000854159,0.001655158,0.003664656
0.015527914,0.016086479,0.011057681,0.001333103,0.006648827,0.000273862
-0.016094262,-0.04594874,-0.028511127,0.004805666,-0.001150079,0.00516325
0,0,0,0,0,0
-0.013216868,-0.012046453,-0.010885093,-0.003051986,-0.008893084,-0.004400841
-0.007011031,-0.007199631,-0.003697586,-0.001037663,-0.001225915,-0.001177884
-0.013513621,-0.002626523,-0.01070953,0.000593996,-0.011725506,0.001619554
0.016203571,0.015696368,0.018310368,0.010609776,0.01716064,0.009425971
0.006042657,0.006724656,0.005354122,0.002130684,0.002431037,0.000926423
0.006637857,0.006110169,0.006999737,0.000401942,0.007365443,-0.001745151
0.005154453,0.006163388,0.005665735,-0.004156416,0.008631903,-0.00229664
0.015250236,0.00879242,0.011650188,-5.65E-05,-0.000877042,0.001733705
0.009350179,0.004743825,0.007612534,-0.005142749,0.001326072,-0.004098482
0.005517054,0.002864296,0.00169086,0.004112358,0.000880311,0.004539411
-0.006196706,-0.004962693,-0.005942675,-0.003174829,-0.004810002,-0.004204691
0.015919133,0.021146635,0.028685576,0.001382605,0.011813922,0.00468262
0.019152538,0.02227534,0.01969187,0.009084022,0.019399767,0.009436545
0.025212585,0.02759805,0.025828789,0.012573478,0.021504842,0.005306693
0.021076029,0.02045814,0.015392012,0.011931683,0.019410036,0.011142575
0.050389978,0.053772775,0.052795582,0.038093109,0.050718168,0.03916623
0.006179684,0.004418997,0.003187035,0.001518441,0.005205753,0.001928264
0.010737638,0.015619992,0.012782887,0.006088643,0.014700356,0.007630708
0.018451215,0.018701703,0.01825722,0.015948645,0.014353988,0.017321559
-0.02215931,-0.01553658,-0.021377264,-0.015816715,-0.020610744,-0.017860539
0.023800014,0.027155621,0.023917646,0.029666593,0.025355487,0.021534578
-0.001759875,0.001086554,0.002393463,-0.0101775,-0.008770032,-0.010929694
-0.012396692,-0.007042868,-0.005136109,0.002620699,-0.009864451,0.002589563
-0.051163883,-0.044515314,-0.044657467,-0.030946467,-0.040757083,-0.02930296
0.010646389,0.008090436,0.013088002,0.001432645,0.009231836,0.002585865
0.035019091,0.035964006,0.032023715,0.019754954,0.034942664,0.020335331
0.004604701,0.004450406,0.005437129,0.002591428,0.003042259,0.003188038
0.003767322,0.007671445,0.005497791,0.002510741,0.005254107,0.004272177
-0.002943371,-0.001805661,-0.003508847,-0.002746242,-0.002132265,-0.003411075
-0.04037563,-0.039630287,-0.039511313,-0.017085874,-0.040993177,-0.017471122
0.00208429,-0.002916316,-0.002102165,0.006476169,0.005344457,0.009911879
0.00769827,0.010292891,0.00735859,-0.005830091,0.007836528,-0.005199735
0.02311449,0.0209397,0.022924255,0.018622151,0.025288809,0.016462177
0.002017982,0.00145104,0.001631766,-0.000807047,0.00041335,-0.000682879
0.008826709,0.013423904,0.017016093,-0.002105798,0.00632293,-0.001914528
0.02098765,0.022572901,0.02106221,0.005012309,0.019099417,0.0048966
0.002074383,0.003871313,0.005620948,0.004354708,-0.000699508,0.004201252
0.006346093,0.004553088,0.005961951,-0.000651938,0.004750615,-0.000434795
0.009780584,0.01860393,0.014483168,-0.001771602,0.000145878,-0.003184328
-0.016378179,-0.012366826,-0.009809933,-0.005666547,-0.007473394,-0.00510059
0.00554673,0.009352355,0.007169909,0.009948808,0.008297607,0.010297194
-0.003636982,-0.007376887,-0.00572822,-0.003246405,-0.010015691,-0.006767802
-0.001332558,0.012195581,0.00260888,-0.002544279,-0.007997418,-0.002209905
-0.00530605,-0.006281717,-0.004265902,0.000347237,-0.002574387,-0.001578074
0.014835065,0.016326993,0.015362345,0.007249846,0.01320738,0.007504375
0.027803051,0.028839331,0.030897749,0.014157084,0.024142958,0.017305479
0.00237474,0.004849623,0.004423365,-0.002350036,0.001572774,-0.001448482
-0.010364114,-0.009997271,-0.007758085,0.000975128,-0.012042995,-0.000274616
-0.010521254,-0.011345944,-0.009798893,-0.007406418,-0.014279944,-0.008578002
0.006524499,0.008214885,0.00860981,0.000299626,0.006314516,0.000940365
0.006792171,0.003867562,0.002171764,0.008663726,0.008258198,0.008131773
-1.45E-05,-0.000228562,0.000390059,0.000224519,-0.003398781,-0.000223572
0,0,0,0,0,0
0.009980475,0.010425631,0.0091832,-0.002233103,0.00656127,-0.002873218
0.019210806,0.019389742,0.018814857,0.004293424,0.020806323,0.007074524
-0.009271482,-0.010838433,-0.006761416,-0.005209711,-0.00374927,-0.004884424
0.003945098,0.000302616,0.001661753,0.000934401,0.007982573,0.000101087
-0.005513445,-0.002757364,-0.004117609,-0.00699888,-0.001656514,-0.006003549
-0.003249826,0.001819261,0.002724331,-0.003873791,-0.005465402,-0.00338547
-0.00886234,-0.009022158,-0.013886095,-0.003151705,-0.008758397,-0.002752665
-0.019883106,-0.01855598,-0.029887595,-0.005053703,-0.01859044,-0.009699185
-0.001018501,0.003161175,0.001652199,0.005879939,0.005485893,0.008110666
-0.013583748,-0.015343673,-0.014601921,-0.006193139,-0.021640243,-0.010631716
-0.010793301,-0.007739552,-0.008007181,-0.005000702,-0.005556113,-0.008253159
0.011118366,0.017922073,0.009549381,-0.001106299,0.009307973,0.002682866
0.007981725,0.010521098,0.010292715,0.00365072,0.004710877,0.001736494
0.006607098,0.006560036,0.008217019,-0.001318031,0.00894779,0.001024416
-0.007897289,-0.008139655,-0.00790019,0.004057387,-0.002536493,0.001781443
-0.008221974,-0.005475693,-0.004571612,-0.002395108,-0.003580636,-0.00378864
0.020074757,0.020972618,0.017566103,0.009656399,0.019769886,0.011822059
-0.007007979,-0.005282631,-0.005110857,-0.002696269,-0.006455541,-0.003498523
-0.015233758,-0.015734516,-0.01519038,-0.007936155,-0.014090575,-0.007228024
0.002031968,0.000528974,0.000170946,5.87E-05,0.003204828,-0.000328989
-0.023477682,-0.021894674,-0.022073094,-0.006659249,-0.021814172,-0.008117354
0.000554435,0.000120654,0.001814128,-0.001929781,-0.00173598,-5.74E-05
0.003114317,0.006734053,0.004579959,0.005184999,-0.000340639,0.007576783
0.000663622,0.000324166,0.000511335,-0.001046785,0.003039585,0.001439822
-0.004677397,-0.004262152,-0.004560263,0.002334928,-0.001345106,0.001654902
0.021768524,0.025789374,0.021217444,0.009483452,0.021987558,0.00939906
0.026339511,0.024825796,0.026150186,0.00979177,0.028442158,0.009793137
0.010577941,0.010282876,0.010835918,-0.004591605,0.004127878,-0.005584174
-0.005770011,-0.003585805,-0.003180806,-0.00434252,-0.00680936,-0.003083732
0.000746991,-0.001399763,-0.001309471,0.000508353,-0.002309765,0.002884748
0.001070078,0.00114246,0.000230947,0.004132196,-0.000152467,0.004822784
-0.008580084,-0.010085048,-0.008805287,-0.00245474,-0.008774497,-0.004684172
0.008370983,0.010726307,0.006543238,-0.000179219,0.007949601,0.000474499
-0.007401551,-0.004284166,-0.003031184,0.001574948,-0.004022275,0.002944357
-0.00404825,-0.003407751,-0.00249692,-0.00316266,-0.007691565,-0.01104075
-0.009162323,-0.013263704,-0.011177335,-0.00252721,-0.00941332,-0.006933277
-0.000923635,0.003679572,-0.000361892,-0.000561469,-0.001782548,0.002773472
0.005760767,0.013141255,0.00327226,-0.003750892,0.00295065,-0.00287087
0.013397181,0.014142302,0.014001241,0.000432161,0.010594697,0.000946992
0.004449046,0.005912864,0.008021367,0.000602032,0.003290746,-0.002140905
-0.014745899,-0.015742765,-0.017451958,-0.00053064,-0.012837894,-0.002662462
0.007773526,0.003754177,0.00497521,-0.001855156,0.003284803,0.000387326
0.017169958,0.014746517,0.023149996,0.011890317,0.013133408,0.01272786
0.005234861,0.007566041,0.006627014,-0.001462157,0.008262959,-0.000753603
0.022516304,0.026488275,0.021089601,0.005917521,0.017068371,0.006680181
-0.000463125,-0.000979995,-0.001165942,-0.003459149,-0.00075747,-0.005136328
0.026189302,0.02315007,0.023301516,0.018503057,0.020990243,0.017283085
-0.005293108,-0.005510056,-0.003252115,0.001274561,-0.003109556,0.001003343
-0.006218253,-0.007104512,-0.007077038,0.006702877,-0.003493876,0.002427622
0.004906023,0.003854288,0.002979601,-0.002968243,0.001864763,-0.001473225
-0.011937235,-0.011952546,-0.01077882,-0.005696345,-0.007803032,-0.002121419
0.017549328,0.015603472,0.013945118,0.006351763,0.016623994,0.005281191
-7.11E-05,0.000872564,0.000639014,0.003299631,-0.001571062,0.002450175
0.004424937,0.004011562,0.001754864,0.003047629,0.001822898,0.004107225
0.002012689,0.000944501,0.00077854,-0.000505422,0.00307469,0.002199573
0.017461482,0.017421238,0.01871522,-0.001501721,0.009539841,-0.001289771
0.011143901,0.006216884,0.00729139,0.005955137,0.01223291,0.005163523
0.00661688,0.011215649,0.001949415,-0.004645696,-0.002682369,-0.004489333
-0.015918475,-0.017843568,-0.020830791,-0.006285701,-0.013667384,-0.008046349
0.000940063,0.001348481,9.63E-05,0.006776756,-7.31E-05,0.005984012
0.00618986,0.005437964,0.007645392,0.018493302,0.0093774,0.017885146
-0.00113065,-0.001121131,-0.001622005,-0.005860818,-0.004710574,-0.006626398
0.017193297,0.01487084,0.012806531,0.008286418,0.018337007,0.012418614
0.000541773,0.00020858,0.000250347,-0.002162711,0.000476621,-0.000532711
-0.011327893,-0.010875166,-0.010535244,0.005033494,-0.005189743,0.006736729
0.005441093,0.005808824,0.003445577,-0.013321252,0.001548825,-0.013443479
-0.002062393,-0.005475781,-0.006378511,-0.014598718,-0.008405281,-0.013224018
-0.000424397,-0.001717614,-0.002634759,-0.006665217,-0.00271847,-0.006742687
-0.015531457,-0.011342245,-0.016165735,-0.010670261,-0.012707235,-0.007818083
0.000703376,0.005187413,0.004708995,-0.005292156,0.001215443,-0.002359761
-0.010427936,-0.019576652,-0.013702791,0.008813372,-0.008234637,0.0022462
0.010813487,0.01355295,0.005488138,-0.007035599,0.005410522,-0.005762947
0.006608133,0.004238224,0.002103912,-0.002609826,0.004299545,0.001080066
0.004806426,0.005367893,0.00475934,0.002302253,-0.000275406,0.000711609
0.014973132,0.014415852,0.013333171,0.01062942,0.013053126,0.011979913
0.011418528,0.007948928,0.008219842,0.001848098,0.002698719,0.001276374
0.014398432,0.017298156,0.017964573,0.004509777,0.011283605,0.004145604
-0.022329339,-0.020680989,-0.020920715,-0.01184565,-0.02068832,-0.008100199
0.010878622,0.010161377,0.003339572,-0.003472196,0.011038964,-0.003715676
0.001082849,0.002134109,0.000806389,-0.000857124,-0.001961795,-0.000365143
0.012696804,0.012858135,0.015490502,-0.001044804,0.013299093,0.003033711
0.004805721,0.006366601,0.005397589,-0.002850977,0.001368948,-0.002552174
-0.012028563,-0.009868532,-0.009238871,0.002220871,-0.007579064,0.003761703
0.006720609,0.00763922,0.009240274,4.16E-05,0.008803551,0.001821697
0.019670243,0.017465609,0.018936598,0.005885691,0.016139762,0.005934543
