V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
-0.001302231,-0.001305489,-0.001317471,-0.033068347,-0.001675613,-0.001920504,-0.00085255,-0.00085252,-0.000856037,-0.024026718,-0.001192371,-0.001454018,-0.000691624,-0.00069266,-0.000696293,-0.019268096,-0.000920815,-0.00115894
-0.001378285,-0.001399883,-0.001386514,-0.0280464,-0.001697179,-0.003115331,-0.0009083,-0.000918594,-0.000910143,-0.020830189,-0.001109349,-0.002344821,-0.00071982,-0.000726295,-0.000723614,-0.017625419,-0.000887242,-0.00196812
-0.001284225,-0.001286489,-0.001283825,-0.033959255,-0.001624716,-0.002692439,-0.000835043,-0.000834985,-0.000829218,-0.023248286,-0.001031433,-0.00183474,-0.000661999,-0.000662548,-0.000659292,-0.018867633,-0.000834929,-0.001495919
-0.001332845,-0.001305916,-0.001292851,-0.031648873,-0.00185985,-0.002235815,-0.000833762,-0.000828479,-0.000832043,-0.023680522,-0.0011092,-0.001351363,-0.000653644,-0.000651765,-0.000653756,-0.019197393,-0.000871499,-0.001081667
-0.001434348,-0.001439823,-0.001440303,-0.029281034,-0.001975828,-0.002851005,-0.000899642,-0.000893851,-0.000893872,-0.021701783,-0.001187739,-0.002098999,-0.000695576,-0.000692985,-0.000697921,-0.018032441,-0.000909758,-0.001697818
-0.00143749,-0.001442102,-0.001447216,-0.028690571,-0.001988561,-0.003260055,-0.000863445,-0.000866106,-0.000871303,-0.02183942,-0.001194677,-0.00208378,-0.000689668,-0.00069112,-0.000694002,-0.018094538,-0.000916504,-0.001647707
-0.001210209,-0.001212698,-0.001194281,-0.028163347,-0.001450462,-0.00321066,-0.000846259,-0.000848039,-0.000838169,-0.021315133,-0.001023777,-0.002362046,-0.000684908,-0.000685918,-0.000680292,-0.017928424,-0.000841047,-0.001919443
-0.001139642,-0.001124622,-0.001103332,-0.030159871,-0.001541256,-0.003941632,-0.000793748,-0.000790133,-0.000780059,-0.021583833,-0.001024831,-0.002773038,-0.00065168,-0.000649881,-0.000646694,-0.017696298,-0.000830415,-0.002262648
-0.000999332,-0.001025553,-0.001022759,-0.031673099,-0.00154002,-0.004049276,-0.00075568,-0.00076455,-0.000762693,-0.021769656,-0.00102409,-0.002634907,-0.000615441,-0.00062164,-0.000624293,-0.017666078,-0.000829923,-0.002122737
-0.001088298,-0.001075821,-0.00107008,-0.028601775,-0.001540905,-0.004918322,-0.000808254,-0.000805084,-0.00079794,-0.02114129,-0.001024173,-0.003253822,-0.000652651,-0.000648887,-0.000644406,-0.017423652,-0.000829893,-0.002583599
-0.001767541,-0.001791806,-0.001789988,-0.029548164,-0.002270743,-0.00348072,-0.000962118,-0.000968371,-0.000967506,-0.021370874,-0.001287673,-0.002308577,-0.000744326,-0.000751031,-0.000750844,-0.018070551,-0.000982071,-0.001831339
-0.00149872,-0.001493791,-0.00148902,-0.028991741,-0.001839973,-0.001828296,-0.000861238,-0.000860385,-0.000856819,-0.021754921,-0.00110884,-0.001120308,-0.000672596,-0.000673505,-0.000672132,-0.018505999,-0.000869105,-0.000882865
-0.001055128,-0.001042122,-0.001049055,-0.031935055,-0.001445604,-0.003588467,-0.000772748,-0.00076875,-0.000763874,-0.023285369,-0.001016227,-0.002297792,-0.000640629,-0.00063992,-0.000635089,-0.019158763,-0.000821246,-0.001846157
-0.00129886,-0.001301136,-0.001322186,-0.036238877,-0.001884743,-0.002284043,-0.000843158,-0.000843714,-0.000856995,-0.024335517,-0.001122879,-0.001573837,-0.000681145,-0.000677558,-0.000682903,-0.020143492,-0.000889924,-0.001283223
-0.001083883,-0.001090269,-0.001091918,-0.028842939,-0.001466209,-0.003896071,-0.000768267,-0.000768078,-0.000766056,-0.022682119,-0.001009429,-0.002663911,-0.000617133,-0.00061903,-0.000618812,-0.0191983,-0.000808555,-0.00214201
-0.00154809,-0.001558965,-0.001577895,-0.027598414,-0.002009214,-0.003263681,-0.000893871,-0.00089903,-0.000900747,-0.022344895,-0.001186499,-0.002147009,-0.000689333,-0.000690179,-0.000691023,-0.018727899,-0.000909224,-0.001701173
-0.001258887,-0.001255318,-0.001244899,-0.03511626,-0.001613839,-0.002838199,-0.000853262,-0.000850964,-0.000845575,-0.02441221,-0.001070832,-0.002070207,-0.00068145,-0.000679496,-0.000675402,-0.019912822,-0.000848322,-0.001703267
-0.00169755,-0.001699959,-0.001705584,-0.029269851,-0.002079708,-0.004119635,-0.000996895,-0.000991708,-0.000977422,-0.022696374,-0.001162209,-0.00269143,-0.000758007,-0.000752323,-0.000741196,-0.018872346,-0.000880052,-0.002145749
-0.001291495,-0.001304377,-0.001322971,-0.028124194,-0.001677109,-0.002656311,-0.000860053,-0.000863545,-0.000867738,-0.022843863,-0.001105313,-0.001853756,-0.000676627,-0.000678124,-0.000681248,-0.019171221,-0.000873276,-0.001481824
-0.001270316,-0.001283017,-0.00129438,-0.028649591,-0.001646324,-0.002866813,-0.000832203,-0.000837042,-0.000835821,-0.021927769,-0.001124525,-0.001912085,-0.000673512,-0.000675678,-0.000674097,-0.018583934,-0.0008895,-0.001544966
-0.001395316,-0.001403195,-0.001429755,-0.028335499,-0.001914797,-0.003987095,-0.000794438,-0.000799484,-0.000809376,-0.021569621,-0.001111715,-0.00252962,-0.00063185,-0.000635268,-0.000644269,-0.018083113,-0.000866107,-0.002046525
-0.001298716,-0.001301826,-0.001293534,-0.033055438,-0.001810106,-0.004861705,-0.000889578,-0.000891353,-0.000891247,-0.024334886,-0.001199287,-0.003198791,-0.000710639,-0.000713102,-0.000713671,-0.020337477,-0.000954938,-0.002627476
-0.001583211,-0.001579494,-0.001579913,-0.036404166,-0.002016478,-0.002418377,-0.000909785,-0.00090695,-0.000907082,-0.02453513,-0.001198779,-0.001485854,-0.000696679,-0.000696893,-0.000697212,-0.019871458,-0.000936584,-0.001167628
-0.001226922,-0.001231397,-0.00126004,-0.02927574,-0.001736938,-0.003779539,-0.000813689,-0.000813877,-0.000822578,-0.022576765,-0.001059564,-0.002548534,-0.000658666,-0.000659011,-0.000663442,-0.018947696,-0.000830907,-0.002104482
-0.001310714,-0.001322444,-0.001311366,-0.0404039,-0.001787653,-0.003651282,-0.000866353,-0.000868164,-0.000865632,-0.026555012,-0.001167352,-0.002512594,-0.000682972,-0.000686699,-0.000686149,-0.021548991,-0.000915507,-0.002044718
-0.001380736,-0.001383004,-0.00139034,-0.03683001,-0.001885075,-0.002077681,-0.000850858,-0.00085202,-0.000850906,-0.02598053,-0.001094877,-0.001337409,-0.000681677,-0.000682657,-0.000680144,-0.021208707,-0.000873378,-0.001082934
-0.001188722,-0.001199358,-0.001204373,-0.043586869,-0.001579241,-0.001631564,-0.000802515,-0.000807021,-0.000803032,-0.028183657,-0.001055087,-0.001090202,-0.000641224,-0.000642449,-0.000639818,-0.022404406,-0.000843487,-0.000868444
-0.00123722,-0.001244901,-0.001250291,-0.044813977,-0.001587729,-0.004234773,-0.000793399,-0.000793707,-0.000795945,-0.030013444,-0.001020533,-0.002877139,-0.000633756,-0.000634251,-0.000634894,-0.024287122,-0.000821789,-0.002326148
-0.001176212,-0.001182189,-0.001186572,-0.048129533,-0.00158688,-0.004735608,-0.000769723,-0.000772138,-0.000773151,-0.031074366,-0.001020565,-0.003289021,-0.000624497,-0.000627231,-0.000629571,-0.024627729,-0.000821611,-0.002618498
-0.001114204,-0.001115442,-0.001119808,-0.046556545,-0.001522217,-0.00451564,-0.000768945,-0.000766945,-0.000763316,-0.03112075,-0.000991249,-0.003101873,-0.000636335,-0.000634493,-0.000634927,-0.025098298,-0.00080334,-0.002556145
-0.001174533,-0.001184895,-0.001185947,-0.046813024,-0.001496608,-0.007299419,-0.00076301,-0.000768519,-0.000767837,-0.03289894,-0.000989973,-0.005087856,-0.000611449,-0.000612948,-0.000614548,-0.027515355,-0.000801408,-0.004305607
-0.001495506,-0.001490039,-0.001474924,-0.045218546,-0.002079538,-0.006629285,-0.000832477,-0.000821601,-0.00082397,-0.033015121,-0.001200762,-0.004137627,-0.000644583,-0.000636828,-0.000636442,-0.027941665,-0.000904962,-0.003379134
-0.001640262,-0.001647994,-0.001664759,-0.047429162,-0.002062571,-0.005891857,-0.000869217,-0.000871501,-0.000877284,-0.033853341,-0.001161622,-0.004023647,-0.000682792,-0.000681832,-0.000684175,-0.027931979,-0.000897505,-0.003244527
-0.001048205,-0.001050507,-0.001045122,-0.052428181,-0.001394543,-0.001452653,-0.000739375,-0.000740752,-0.000741415,-0.033677009,-0.000999514,-0.00104546,-0.000596294,-0.000596013,-0.000598106,-0.027111562,-0.000819056,-0.000862215
-0.001162199,-0.001178429,-0.001188147,-0.043877143,-0.001566678,-0.005106438,-0.000743268,-0.000743525,-0.000745646,-0.031414427,-0.00101479,-0.003403892,-0.000595804,-0.000599251,-0.000602656,-0.026048829,-0.000808704,-0.002737704
-0.001009328,-0.000994879,-0.001014414,-0.045405442,-0.001443251,-0.006662743,-0.000715466,-0.000709527,-0.000707905,-0.031601713,-0.001015204,-0.004819775,-0.000588848,-0.000582968,-0.000581413,-0.025866446,-0.000824899,-0.003961797
-0.001294586,-0.001304394,-0.001313301,-0.038463052,-0.001901228,-0.009027474,-0.000776753,-0.000781664,-0.000783921,-0.02951859,-0.001126981,-0.005698671,-0.000620162,-0.000625939,-0.00062764,-0.024878457,-0.000888165,-0.004660815
-0.001225385,-0.001245886,-0.001259095,-0.036289776,-0.001724519,-0.004819537,-0.000832962,-0.00084608,-0.000846958,-0.028176024,-0.001170724,-0.003729925,-0.000660731,-0.000671239,-0.000668776,-0.023724666,-0.000919273,-0.00303568
-0.001166975,-0.001173655,-0.001182297,-0.047369815,-0.001590634,-0.001744325,-0.000743048,-0.000746635,-0.000753262,-0.031129541,-0.001044852,-0.001225715,-0.000602645,-0.00060568,-0.000607886,-0.024565644,-0.000844203,-0.001007808
-0.001274739,-0.001269047,-0.001270016,-0.044527627,-0.001854553,-0.003509862,-0.000769105,-0.000765566,-0.00076705,-0.028771336,-0.001091027,-0.002555106,-0.000613171,-0.000614804,-0.000615719,-0.02354564,-0.000863479,-0.002091701
-0.001530294,-0.001534643,-0.001539798,-0.032114964,-0.001914655,-0.007203892,-0.000891615,-0.000891122,-0.000889739,-0.024679803,-0.001183313,-0.004895301,-0.000690644,-0.000688867,-0.000687673,-0.02133204,-0.000912194,-0.003949202
-0.001121067,-0.001104866,-0.001097146,-0.037448209,-0.001651629,-0.001875994,-0.000740664,-0.000737194,-0.000732072,-0.026681427,-0.001057548,-0.001388834,-0.000592815,-0.000591502,-0.000593866,-0.022082484,-0.000841674,-0.001139546
-0.001394658,-0.001394163,-0.001392793,-0.037054977,-0.001918359,-0.001965919,-0.000817198,-0.000816453,-0.000815349,-0.026669195,-0.001157228,-0.001177444,-0.000641292,-0.000639137,-0.000641043,-0.022222684,-0.00090065,-0.000920913
-0.001203574,-0.001212041,-0.001236225,-0.035053929,-0.001663246,-0.007200719,-0.000803941,-0.000803921,-0.000813132,-0.026617955,-0.00108698,-0.005033558,-0.000656237,-0.000656475,-0.000662169,-0.021996326,-0.000861534,-0.004167638
-0.001293129,-0.001288076,-0.001296795,-0.037036075,-0.001847741,-0.00802775,-0.000846624,-0.000846309,-0.000851975,-0.026422666,-0.001131868,-0.005775013,-0.000691206,-0.000690852,-0.0006931,-0.021650713,-0.000880723,-0.004694506
-0.001291273,-0.001289595,-0.001277797,-0.036009904,-0.001659775,-0.007820182,-0.000889123,-0.000889065,-0.000887913,-0.025842405,-0.001085236,-0.005831484,-0.00070747,-0.000708621,-0.000708297,-0.021314312,-0.000861665,-0.004733017
-0.001186066,-0.001191272,-0.001199325,-0.033726155,-0.001356601,-0.004977596,-0.000828639,-0.000832846,-0.000835486,-0.023979361,-0.000999658,-0.00314533,-0.000662164,-0.000663545,-0.000665513,-0.019941687,-0.000810247,-0.002508351
-0.001587388,-0.001571961,-0.001573577,-0.037024321,-0.001947622,-0.0019816,-0.000881161,-0.000879065,-0.000882239,-0.024760226,-0.001081297,-0.001157754,-0.00068619,-0.000685474,-0.000688921,-0.020191523,-0.000840677,-0.000910585
-0.001576969,-0.001587527,-0.001583259,-0.030424194,-0.002069671,-0.002709076,-0.00098856,-0.000990862,-0.000992118,-0.023180772,-0.001290945,-0.001725909,-0.00077499,-0.000774416,-0.000775283,-0.01923322,-0.000978662,-0.001337396
-0.001486291,-0.001489837,-0.001500914,-0.029046952,-0.002089187,-0.002522023,-0.000915095,-0.000917619,-0.000924883,-0.021889295,-0.001229206,-0.001735397,-0.000698768,-0.000701713,-0.000708773,-0.018342783,-0.000943703,-0.001420508
-0.001244967,-0.001254119,-0.001265929,-0.025075489,-0.002009586,-0.006881604,-0.000823209,-0.000823007,-0.00082499,-0.019965904,-0.001132674,-0.00490954,-0.000664396,-0.000661367,-0.000660103,-0.01701752,-0.000876471,-0.004020199
-0.001538154,-0.001541878,-0.001544311,-0.033861792,-0.001926188,-0.00210129,-0.000918146,-0.000916786,-0.000911715,-0.022533896,-0.001101455,-0.00134501,-0.000732062,-0.000730098,-0.000728728,-0.0184484,-0.000866396,-0.001082651
-0.001192447,-0.00119728,-0.001216199,-0.030858212,-0.001610763,-0.001623667,-0.000868008,-0.000868656,-0.000881221,-0.021430055,-0.0010571,-0.001078887,-0.000695562,-0.000696568,-0.000706948,-0.017693137,-0.000844774,-0.000869443
-0.007898068,-0.007815254,-0.007561453,-0.030234442,-0.009266196,-0.010661904,-0.005260456,-0.005237346,-0.005109425,-0.02111968,-0.007010915,-0.007494304,-0.004297525,-0.004273266,-0.004184187,-0.017369675,-0.005652548,-0.005931493
-0.00821793,-0.007995597,-0.008036513,-0.028432047,-0.010506593,-0.011347502,-0.005010446,-0.004875691,-0.004866283,-0.020872913,-0.00685443,-0.007523559,-0.004062914,-0.003974946,-0.003970865,-0.017623683,-0.005589705,-0.006073559
-0.006065322,-0.006068595,-0.005958996,-0.034924836,-0.010694164,-0.011311506,-0.004460617,-0.004474168,-0.004429807,-0.024875132,-0.006810779,-0.007274636,-0.00367139,-0.003663733,-0.003635761,-0.020756864,-0.005377193,-0.005810198
-0.006479229,-0.00643917,-0.006357586,-0.036968027,-0.009004374,-0.010317152,-0.004557306,-0.004551472,-0.004565687,-0.026853441,-0.006356014,-0.006892144,-0.003734099,-0.003724505,-0.003706239,-0.022142936,-0.005289697,-0.005621088
-0.007494136,-0.00738171,-0.007230467,-0.034714238,-0.009545099,-0.010672814,-0.004925876,-0.004861264,-0.004807974,-0.025634638,-0.006173305,-0.006833678,-0.003957179,-0.003908713,-0.003849777,-0.021491847,-0.005015396,-0.005540682
-0.006427426,-0.006346619,-0.006328809,-0.03244646,-0.009822741,-0.010482724,-0.004498669,-0.004518194,-0.004521805,-0.024720921,-0.006541212,-0.006964095,-0.003682778,-0.00370198,-0.003690197,-0.021104328,-0.005232136,-0.005648794
-0.005696327,-0.005667135,-0.005604646,-0.032738558,-0.008622394,-0.009707367,-0.00416409,-0.004121655,-0.00404893,-0.024686883,-0.006454886,-0.006777315,-0.00349353,-0.003460174,-0.003418147,-0.02108639,-0.005418974,-0.00554252
-0.006376423,-0.00636548,-0.006390666,-0.039294143,-0.009107048,-0.013881903,-0.004452795,-0.004445261,-0.004458334,-0.026011874,-0.006178623,-0.009059365,-0.003612995,-0.003607511,-0.003626793,-0.021261173,-0.004964705,-0.007215181
-0.006300578,-0.006309431,-0.0063111,-0.031342343,-0.008068812,-0.008715279,-0.004420132,-0.004414439,-0.004419256,-0.023187602,-0.005967676,-0.006005488,-0.003511663,-0.00351335,-0.003507233,-0.019663138,-0.004906379,-0.004857064
-0.006879406,-0.006884374,-0.006839633,-0.037913443,-0.009320646,-0.012964414,-0.004636059,-0.004617446,-0.004594148,-0.025194712,-0.006199497,-0.008926341,-0.003704423,-0.003686592,-0.003665353,-0.020529489,-0.004984129,-0.007178537
-0.005773012,-0.005779883,-0.00578311,-0.030526064,-0.009528307,-0.011694148,-0.004013765,-0.004039346,-0.004030416,-0.023296637,-0.006351347,-0.007353694,-0.00331339,-0.003323496,-0.003332858,-0.019854722,-0.00520442,-0.005827126
-0.006166722,-0.006167501,-0.006053758,-0.036983183,-0.008550295,-0.010450277,-0.004188325,-0.004123704,-0.004096484,-0.025032092,-0.00589112,-0.007555497,-0.00346109,-0.003393923,-0.003339499,-0.020204509,-0.004771801,-0.006169859
-0.006537432,-0.006474627,-0.006363579,-0.030763365,-0.008319895,-0.008624713,-0.004266544,-0.004235599,-0.004203019,-0.023543071,-0.005681375,-0.005604369,-0.003478864,-0.003470847,-0.003448814,-0.01986592,-0.004691944,-0.00464454
-0.006447127,-0.006396009,-0.006495929,-0.030805912,-0.009340496,-0.009952747,-0.004357997,-0.004318526,-0.004326993,-0.023235706,-0.00605147,-0.006732254,-0.00352599,-0.003492849,-0.003508838,-0.019703449,-0.004951996,-0.005532961
-0.006238933,-0.006206833,-0.006250804,-0.028681579,-0.008798445,-0.012496321,-0.00435004,-0.004314234,-0.004246433,-0.02181102,-0.006059933,-0.007962889,-0.003555172,-0.003538244,-0.00348221,-0.018232979,-0.004989787,-0.00662116
-0.006362088,-0.006256859,-0.006187558,-0.035366636,-0.010606028,-0.012550128,-0.004444728,-0.004363812,-0.004325039,-0.023679539,-0.006491318,-0.008731788,-0.003674949,-0.00362384,-0.003599665,-0.019258999,-0.005125038,-0.006881307
-0.006441232,-0.006376312,-0.006243669,-0.030985418,-0.008505663,-0.00860533,-0.004633183,-0.004614882,-0.004532882,-0.022666189,-0.005946318,-0.006298776,-0.003629455,-0.003625538,-0.003629733,-0.019233419,-0.004900756,-0.005138451
-0.005670416,-0.005539213,-0.005479308,-0.034296472,-0.008061047,-0.010458727,-0.004066577,-0.004012662,-0.0040041,-0.024735616,-0.005752449,-0.00677891,-0.003334809,-0.003299583,-0.003288413,-0.020296975,-0.0048223,-0.00534163
-0.005756983,-0.005746592,-0.005692392,-0.033042413,-0.009021934,-0.008684653,-0.003869482,-0.003873743,-0.003859675,-0.024260102,-0.005872993,-0.005875353,-0.003093465,-0.003100716,-0.003097313,-0.020085772,-0.004673895,-0.004740043
-0.00486437,-0.004835175,-0.004745713,-0.035743814,-0.007212588,-0.007438169,-0.003788658,-0.003759882,-0.003735597,-0.025532885,-0.005510932,-0.005424767,-0.00315768,-0.003131901,-0.003116136,-0.020773953,-0.004632569,-0.004581259
-0.00574795,-0.005645071,-0.005516374,-0.036836424,-0.007301716,-0.007470061,-0.00421235,-0.004134127,-0.004061097,-0.02608791,-0.005552523,-0.005563714,-0.003419078,-0.00336329,-0.003309693,-0.020999532,-0.004642878,-0.004638767
-0.005089015,-0.005053388,-0.00487765,-0.035364231,-0.007680238,-0.008041642,-0.003804395,-0.003776556,-0.003723462,-0.024233619,-0.00535936,-0.00559345,-0.003162357,-0.003156771,-0.00310224,-0.020134592,-0.004461991,-0.004554074
-0.004739526,-0.004709773,-0.004682996,-0.035456679,-0.007496685,-0.007481937,-0.003540012,-0.003535511,-0.003498478,-0.024610383,-0.005175218,-0.005223834,-0.00296153,-0.002968281,-0.002964804,-0.020401937,-0.004255526,-0.004251283
-0.005497162,-0.005462026,-0.005493637,-0.034099232,-0.008463016,-0.008694714,-0.003945215,-0.003897101,-0.003856556,-0.023853612,-0.005694391,-0.00572947,-0.003222618,-0.003178107,-0.003151045,-0.019849934,-0.004608818,-0.004598488
-0.005201148,-0.005202854,-0.00523197,-0.034200465,-0.007468394,-0.008318927,-0.003887462,-0.003872728,-0.003862195,-0.024025812,-0.00536817,-0.005696933,-0.003220407,-0.003212947,-0.003214058,-0.019794106,-0.004415091,-0.004731255
-0.005591053,-0.00548604,-0.005452817,-0.032712128,-0.008473984,-0.008346414,-0.003866012,-0.003814895,-0.003776504,-0.023840424,-0.005608334,-0.005598768,-0.003182415,-0.003141167,-0.003102192,-0.01993616,-0.004523792,-0.004519593
-0.005681148,-0.005641902,-0.005616865,-0.032881693,-0.008570723,-0.008841313,-0.00368834,-0.003666536,-0.00365153,-0.023897789,-0.005643817,-0.005726975,-0.002949314,-0.002941016,-0.002950038,-0.019824063,-0.00448356,-0.004566872
-0.005758701,-0.005721821,-0.005659577,-0.031896238,-0.009282934,-0.009078881,-0.00392923,-0.003895104,-0.00385926,-0.023517713,-0.005832905,-0.005997236,-0.003167654,-0.003132923,-0.003096294,-0.01959337,-0.00457924,-0.00469944
-0.004984506,-0.005025074,-0.004999822,-0.030290355,-0.01017631,-0.009529833,-0.003649876,-0.003602702,-0.003556809,-0.022654928,-0.006046318,-0.006308597,-0.003003995,-0.002959547,-0.002941821,-0.018854649,-0.004749034,-0.004946717
-0.005401497,-0.005245413,-0.0051764,-0.031115413,-0.007571007,-0.00836767,-0.00384529,-0.003763536,-0.003687335,-0.023441295,-0.005251725,-0.00573823,-0.003125585,-0.003079489,-0.003036845,-0.019502018,-0.004356754,-0.004567938
-0.00551816,-0.005524511,-0.00548438,-0.030273267,-0.007007668,-0.007734125,-0.003903109,-0.003855227,-0.003781978,-0.021119874,-0.005377773,-0.005596687,-0.003174193,-0.003147595,-0.003105912,-0.017864914,-0.004436378,-0.004476195
-0.005842575,-0.00571451,-0.005523464,-0.028546582,-0.00686127,-0.00767473,-0.004145138,-0.004098369,-0.003952765,-0.020666836,-0.005208564,-0.005477699,-0.003385398,-0.003346704,-0.003243371,-0.017259108,-0.004325407,-0.004433682
-0.00541258,-0.005401817,-0.005390395,-0.027632654,-0.007462883,-0.008171964,-0.003930067,-0.00391378,-0.003903117,-0.020884649,-0.005292433,-0.005820687,-0.003199196,-0.003193936,-0.003206193,-0.017712913,-0.00435658,-0.00471645
-0.005416031,-0.005315301,-0.005280751,-0.029793003,-0.008335279,-0.008186629,-0.004072768,-0.00402403,-0.004024243,-0.021852065,-0.005814721,-0.005684897,-0.003348759,-0.003304848,-0.003310143,-0.018013583,-0.004679119,-0.004577708
-0.006165614,-0.00592242,-0.005875042,-0.028812375,-0.007308014,-0.007379496,-0.004164219,-0.004015308,-0.003991581,-0.020757555,-0.005180245,-0.005331907,-0.003382365,-0.003289587,-0.003274918,-0.016914129,-0.004279442,-0.004369487
-0.007000517,-0.006763839,-0.006619492,-0.029263049,-0.008550656,-0.009200327,-0.004927933,-0.00480344,-0.004747883,-0.021577494,-0.005912836,-0.00714292,-0.003983346,-0.003889648,-0.003839976,-0.018225328,-0.004818406,-0.005990859
-0.008699181,-0.008460897,-0.008403711,-0.030446197,-0.011707082,-0.012884799,-0.005115501,-0.004978895,-0.004889701,-0.021413577,-0.006503041,-0.007700212,-0.003985954,-0.003895907,-0.00382289,-0.017581176,-0.004983009,-0.00609519
-0.008763551,-0.008962181,-0.008904817,-0.029888767,-0.01142031,-0.014263842,-0.004967584,-0.005048805,-0.005061984,-0.021126441,-0.00638659,-0.008212895,-0.003916154,-0.003984903,-0.003985567,-0.017379904,-0.004999501,-0.006393309
-0.007337877,-0.007276387,-0.00714477,-0.029928593,-0.008172177,-0.008698882,-0.004922464,-0.004841151,-0.004748228,-0.021790294,-0.005763821,-0.006401776,-0.003937306,-0.003858079,-0.003795219,-0.018242172,-0.004732273,-0.005303195
-0.007054127,-0.006843879,-0.006837407,-0.029656017,-0.008362931,-0.00932738,-0.004812146,-0.004721341,-0.00471282,-0.021938565,-0.005813193,-0.006518703,-0.003875697,-0.003848253,-0.003848265,-0.018433967,-0.004747172,-0.005394368
-0.007586087,-0.007545655,-0.007349933,-0.028731716,-0.007938785,-0.008243853,-0.004958216,-0.004944185,-0.004859657,-0.021598215,-0.005617459,-0.006168769,-0.003959034,-0.003950335,-0.003895038,-0.018046396,-0.004665003,-0.005148241
-0.007044366,-0.006981356,-0.00685869,-0.029484154,-0.008230167,-0.00915905,-0.004637374,-0.004610054,-0.004604524,-0.021900235,-0.005743753,-0.006502503,-0.003724116,-0.003699746,-0.00368844,-0.018393079,-0.004699579,-0.005206032
-0.006673068,-0.006722864,-0.006642921,-0.031392183,-0.008110532,-0.00871461,-0.004529342,-0.004465408,-0.004285912,-0.022862105,-0.005877054,-0.00633574,-0.003603646,-0.003554071,-0.003420995,-0.018850644,-0.004781837,-0.005071874
-0.005710448,-0.0056622,-0.005414888,-0.029537365,-0.007402902,-0.007502191,-0.004287416,-0.00425381,-0.004072486,-0.020184553,-0.00514367,-0.005275178,-0.003540684,-0.003507795,-0.00337393,-0.016933336,-0.004212691,-0.004276118
-0.005999433,-0.005849406,-0.005770626,-0.029395316,-0.008028301,-0.00865173,-0.004434018,-0.004326429,-0.004279517,-0.021995313,-0.005427651,-0.006373918,-0.003635647,-0.003554501,-0.003525047,-0.018254254,-0.004346313,-0.005216381
-0.006938759,-0.00690856,-0.006966897,-0.032758971,-0.007518497,-0.009015815,-0.004384067,-0.00436689,-0.004401457,-0.023871533,-0.005314632,-0.006211058,-0.003585645,-0.0035832,-0.003615063,-0.019492805,-0.004398755,-0.00512529
-0.005568054,-0.00549949,-0.005231249,-0.033163609,-0.006806296,-0.006833871,-0.004006502,-0.003974435,-0.003848875,-0.025064302,-0.005141795,-0.005128863,-0.003225623,-0.003213535,-0.003137893,-0.02111283,-0.004235496,-0.004216345
-0.005486033,-0.005554666,-0.005501788,-0.031991697,-0.006692318,-0.007441316,-0.003990994,-0.004017194,-0.003972564,-0.02383479,-0.004964189,-0.005377005,-0.00325929,-0.003267456,-0.003235953,-0.020450682,-0.004167424,-0.004334266
-0.006676182,-0.006544445,-0.0064494,-0.033226835,-0.00820635,-0.008654057,-0.004518284,-0.004431362,-0.004362044,-0.02463853,-0.005418133,-0.005634943,-0.0037885,-0.003728703,-0.003679812,-0.021029013,-0.004443786,-0.00456349
-0.006159247,-0.006109391,-0.006199147,-0.033646763,-0.008321424,-0.008141948,-0.004501065,-0.004502374,-0.004561051,-0.024454214,-0.00582178,-0.005971149,-0.00373438,-0.00372069,-0.003773594,-0.020534569,-0.004782889,-0.00489231
-0.00620103,-0.005948207,-0.005762374,-0.034375366,-0.007574774,-0.008459849,-0.004750931,-0.004620152,-0.004476082,-0.025401211,-0.005312132,-0.00644185,-0.003935616,-0.003854219,-0.003729149,-0.021216002,-0.004370209,-0.005301046
-0.00669298,-0.006542532,-0.006463958,-0.03378816,-0.008390464,-0.010049187,-0.004689481,-0.004599416,-0.0045292,-0.02489259,-0.005717531,-0.006487011,-0.003936882,-0.003887266,-0.003809051,-0.020654859,-0.004654096,-0.005243424
-0.005733286,-0.005587301,-0.005641558,-0.032160044,-0.006751282,-0.00804223,-0.003920833,-0.003879386,-0.003888065,-0.02423469,-0.005064976,-0.005668039,-0.003203567,-0.00318637,-0.003208327,-0.020120422,-0.004295191,-0.004679688
-0.00567514,-0.005648445,-0.005705598,-0.032422771,-0.007438887,-0.008214331,-0.003824813,-0.003810655,-0.003810983,-0.023681906,-0.005074114,-0.005751456,-0.003085468,-0.003076011,-0.003074146,-0.01965914,-0.00417031,-0.004806248
-0.005492011,-0.005423138,-0.005365533,-0.031737871,-0.006919962,-0.006981942,-0.003972511,-0.003914622,-0.003819307,-0.023797169,-0.004896845,-0.004872842,-0.003259605,-0.003220071,-0.00317607,-0.019911749,-0.004062392,-0.00403197
-0.006701481,-0.006602148,-0.006521714,-0.034106665,-0.007079084,-0.007076674,-0.004488903,-0.004411396,-0.004369305,-0.024445419,-0.004924798,-0.004934301,-0.003540453,-0.003470776,-0.00345374,-0.020137974,-0.004061797,-0.0040693
-0.005453082,-0.00544766,-0.005429099,-0.033263401,-0.009054038,-0.01317472,-0.003889521,-0.003848861,-0.003811928,-0.02381434,-0.005903876,-0.008883075,-0.003171366,-0.003132661,-0.003099707,-0.019475149,-0.004538401,-0.007019153
