"V1","V2"
-0.0113906763951612,-0.00574205555069506
-0.0107273897604047,-0.00237707767511373
-0.045992814331205,-0.0183958245833055
-0.0469122245888042,-0.0508001532026478
-0.0618771974202487,-0.0327916126557247
-0.0461157816171497,-0.0251078160350141
-0.0163325602838138,-0.0103186769674039
-0.0209529845097719,-0.0163840025724533
-0.0066755137221638,-0.0030007292166226
-0.044458018120216,-0.0255098024221617
-0.014227605455349,-0.00729987049273816
-0.0570028296150267,-0.0288672481282598
-0.0315501629031671,-0.0162508913839587
-0.0212893537186334,-0.0137797834004372
-0.0367089680936021,-0.0284796321078439
-0.018037156047647,-0.0120744352040576
-0.0433930808359997,-0.0372046970377411
-0.0332526614875516,-0.0311445040624395
-0.0180473795470885,-0.0179208043730748
-0.0566617071808782,-0.0500906272503484
-0.0123203160851161,-0.00709231699970217
-0.0175388109307424,-0.0122388689816476
-0.00909826996971062,-0.000497991340705682
-0.0600339895019303,-0.0358730915318164
-0.0208460254312707,-0.0167317743106767
-0.0087923716890687,-0.00142811359527844
-0.0314041414358622,-0.0192970675349648
-0.0281716209282728,-0.0172481806185123
-0.0251600914829756,-0.0334258113521722
-0.0290953364471307,-0.0252261134875827
-0.0136878019457985,-0.01409181342734
-0.0363441650586766,-0.0260738946403124
-0.0297405549145307,-0.0182646578314185
-0.00999789296101641,-0.0114892891769045
-0.0378330696445891,-0.0272685165292502
-0.0429559934107416,-0.0337418548566415
-0.024439502728704,-0.0232913932722807
-0.015750493771267,-0.00919260705111491
-0.0270725417070213,-0.0260213415718779
-0.0175779042695105,-0.0205709407541781
-0.00891271388792448,-0.00975813399411486
-0.0489312366075986,-0.0427525631786112
-0.0195372198158184,-0.0138716981901471
-0.0322056634734418,-0.0283297271994278
-0.0908240391392605,-0.0251761242480063
-0.0241052931427026,-0.0256940976159314
-0.0252434665784456,-0.0152476906988911
0,0
-0.0317408760458127,-0.0208657409298445
-0.0251621400189023,-0.0186294201466936
-0.0249231013704527,-0.0267522454113791
-0.0241735481920963,-0.0154737583168639
0,0
-0.0359497376269855,-0.0145518633877678
-0.000835520856610802,0.00128265411196767
-0.0409030037452372,-0.0152078819233682
-0.0206213280943704,-0.0187360853828028
-0.0146030685014932,-0.00366191965410249
-0.0214927286836204,-0.0341856025486995
-0.0200209745431746,-0.0148196786806787
-0.0308346096829723,-0.0223237389438664
-0.0839299990169705,-0.0358889340434755
-0.0175457128676852,-0.0128825853915097
-0.0161013595694037,-0.0059683962476084
-0.00232279880189511,0.00205058510492498
-0.0188804552580384,-0.019308012455053
-0.0227710463563686,-0.00575415879163405
-0.0108389065276644,-0.0126613971370794
0.000384012378792451,0.00224174210834221
-0.0473013812443774,-0.0223435228960258
-0.0321446110306567,-0.0291604637519713
-0.01768893354772,-0.00606738674773132
-0.0453303330246031,-0.0259334718349375
-0.0347250291826133,-0.0265400642009356
-0.0317285360625291,-0.0167590057510432
-0.00337744491743859,-0.00341349824367326
-0.0167828203634082,-0.0161003230182498
-0.0280571287527093,-0.0228159018626088
-0.0132661271117211,0.00350546974755232
-0.0451388384745841,-0.0266964903987444
-0.0518528673856919,-0.0399077191849984
-0.0266862018717779,-0.0200955495938422
-0.00627901898188659,0.00771659402992602
-0.039788523158108,-0.0176703727197082
-0.063602645623393,-0.0545872637272775
-0.0400914274943347,-0.0314125005833768
-0.0353477510777703,-0.00770649557827191
-0.0234921154624553,-0.0110224416963143
-0.0313485782946239,-0.0179465451124147
-0.00119019306899666,-0.0111653780991493
-0.0234366609159635,-0.00105646891225585
-0.0186159383243709,-0.0181298979589696
-0.0207319109186036,-0.0148289490004916
-0.0336789486576579,-0.0181679681200711
-0.0337083176038367,-0.0285991268459519
-0.00680589145734382,-0.000352629153094822
-0.0232645801190434,-0.0202481855026536
-0.0250656766874017,-0.0124355052611563
-0.0144845012445481,-0.00115392235993369
-0.0291247985745241,-0.0259476510239296
-0.0319460832204901,-0.0313606876131507
-0.0231287990838419,-0.026610772078571
-0.0325064570724275,-0.034169316339015
-0.0208742821659715,-0.020520421237135
-0.0384080849265124,-0.0232542042063112
-0.019118395990277,-0.00894685889235086
-0.0194064712198178,-0.0111385773689967
-0.0333166749710257,-0.0427337340343448
-0.0289272073688296,-0.0229458966298089
-0.0738338150421547,-0.0422473512097881
-0.0511705303459398,-0.0314713087203441
-0.0604827209317335,-0.028197603713857
-0.0157912794260209,-0.0125044998072298
-0.0519722992873667,-0.0580983575866559
-0.0414229759920104,-0.0394084036398279
-0.0211781972628834,-0.0171335684657761
-0.00854066153637869,-0.0114089796198403
-0.00784919696884068,-0.00396893021779279
-0.0808494688495452,-0.0155566326113104
-0.0401956770465936,-0.0288907568817478
-0.070249383261683,-0.0528690821958786
-0.0490905072175677,-0.0232991184448974
-0.0288022688161448,-0.025025997892024
-0.166201796213597,-0.0758945250013641
-0.0209205460952934,-0.0196425032199005
-0.0260172388460596,-0.0137969369935169
-0.0132483618560997,-0.0112932977330219
-0.0201459680489348,-0.00842497690066575
-0.016993502752785,-0.0115927450639973
-0.0654857032924118,-0.0218253170522269
-0.0191930538293969,-0.016808353525105
-0.0195375967552138,-0.00470516215665831
-0.0411208727041772,-0.0240916541167594
