"V1","V2","V3","V4"
-0.0349917098517759,-0.0103311511119717,-0.0336200936673505,-0.0167467163104981
-0.0502257932966208,-0.0106408442270636,-0.0304731472980607,-0.0150813913237302
-0.00576579486222631,-0.0110667412020408,-0.0330516669552403,-0.0157555429501866
-0.0213699921765889,-0.0100181464419541,-0.0354212940031893,-0.0192371697210222
-0.0218623711623573,-0.0132363494723386,-0.0351271050007125,-0.0195658956872883
0.0142072763365556,-0.0165561635137408,-0.034034322156391,-0.0153272608632615
-0.0439686326187418,-0.0129221771792141,-0.0387211290346707,-0.0183838017618243
-0.048549039798205,-0.0148576267345547,-0.0360233704775739,-0.0146491034413568
-0.0288386781780796,-0.0186733332264295,-0.037144299132423,-0.0174084904306392
0.00405502677517485,-0.0174848637418902,-0.0363734932584758,-0.0183063339632786
-0.0099089040247249,-0.0184220069997346,-0.0354741439347527,-0.0151710676073719
-0.0411830157818195,-0.0151433853682523,-0.0423412657387823,-0.017809447216745
-0.0392346043206007,-0.0145679694213949,-0.0360747448735669,-0.0167473246595977
-0.0302279821955364,-0.0142587235771582,-0.0413189628057637,-0.0191124969853833
-0.0255776605728652,-0.0145135163150055,-0.0393404341356072,-0.0202135428995069
-0.0216881426364176,-0.0144048423802691,-0.037669714478666,-0.0183361867450124
-0.0115973651240496,-0.013610354330875,-0.0362782343564804,-0.0188503301137414
-0.0174260507600352,-0.0144695894616325,-0.0410246589103313,-0.0232913350437104
-0.0199516399595774,-0.0147941141977159,-0.0321177024348504,-0.0152161957170724
-0.0178747159793779,-0.0152690971497158,-0.0370156701052307,-0.0186988679080562
-0.023897359933108,-0.0171506097273022,-0.0321674523398461,-0.0164461507795443
-0.0275796947431488,-0.015099138275758,-0.0345226034555635,-0.0174871391686015
-0.00614934298320683,-0.0159403858953942,-0.0337412072815863,-0.0171102846284382
-0.0209756668857065,-0.0125140809483355,-0.0315147228482435,-0.0161504018310757
-0.0155799144983274,-0.0147567936258586,-0.0329489181079605,-0.0168360110437356
-0.0042556215701172,-0.0131610031193887,-0.0341802340396451,-0.0174819402895257
-0.0266968087920651,-0.0138977854430724,-0.0351153337402246,-0.015561150959587
-0.0213601664251125,-0.012966220654626,-0.0353115889885407,-0.018254256583234
-0.0212084150233199,-0.0120835302160409,-0.0315672435363859,-0.0163790925911813
-0.0412190294433776,-0.012107384266908,-0.0286454507009328,-0.0141213740036566
-0.0162699553534664,-0.0129284191513493,-0.0322893405227512,-0.0154607942701224
-0.0265299999581073,-0.0128617621389363,-0.0316757772016096,-0.0155639794044018
-0.0142381731456367,-0.0137974051807235,-0.0284881823791879,-0.0145438233099938
-0.0153002130728621,-0.0107026070933394,-0.0340009351690464,-0.0191394333982667
-0.0373444720337403,-0.0140409980914787,-0.0361238605082241,-0.0171204553774505
-0.0325977104784655,-0.0130009169461465,-0.0329996496246558,-0.0146486573269951
-0.0524525443802305,-0.0125468050291939,-0.0342198478483849,-0.0160927747426738
-0.0843784504195884,-0.0141668711409423,-0.0350661789594883,-0.0190654312328029
-0.0306942959112416,-0.00992478605682909,-0.0334237941455531,-0.0164506305394013
-0.0175774324788359,-0.0127750467050278,-0.0342434589086209,-0.0173830725185059
-0.0515579789915731,-0.0152737569638884,-0.033245337085735,-0.0141675467019041
-0.0427462066641813,-0.0131370447802362,-0.0369386520220746,-0.0180697346581954
-0.0207256036954728,-0.0118469316298127,-0.0316609873976112,-0.015601737820531
-0.00170195291606465,-0.00816554344531624,-0.0285909438305721,-0.0124186308134043
-0.0132056334233562,-0.00974738233768162,-0.0333176147763416,-0.0170218992019562
-0.0190633192747366,-0.00602726393949216,-0.0363666432030991,-0.0150556475919549
-0.0424861708357591,-0.00668053513655719,-0.0315347114129233,-0.00958664072378122
-0.0771189335895388,-0.0119408578210125,-0.0392909184804671,-0.0173615568934929
-0.0516688382218853,-0.0134314653843176,-0.0361434380889668,-0.017147777701789
-0.031368442592664,-0.0176578508071,-0.0413240723093607,-0.0213107202968728
-0.112055140721192,-0.0133944507132597,-0.0396113052456821,-0.0159029484882509
-0.0215323392153421,-0.0115362972722256,-0.0342589919596675,-0.0181294949103193
-0.0277335074321905,-0.0102212163624931,-0.0362392714921124,-0.0199426226873196
-0.0144709479645062,-0.0140973101479877,-0.0320586658594613,-0.0178778736615273
-0.0153666376530118,-0.00570318718475785,-0.0331955380003888,-0.0198917812602292
-0.0129269617025519,-0.00723688697285645,-0.0382640861828473,-0.0178897401927465
-0.029789351437789,-0.0107341234603463,-0.0451540222223894,-0.0222753634879605
-0.0174817705378732,-0.00616175121889184,-0.0353854902648645,-0.0197758674875763
-0.00924684539633304,-0.00010880195562629,-0.0396887300256593,-0.0226933550105669
-0.0198108119506514,-0.0110812902000539,-0.0314424758261374,-0.0130047168480189
-0.0218547894860837,-0.00876143207304666,-0.0353498429562038,-0.0162031174072524
-0.011752530727359,-0.0141149974720263,-0.0465748339188545,-0.0238567716360109
-0.0145701167059615,-0.0155042711652686,-0.0447307814855979,-0.0269364336919523
-0.0468668965829947,-0.00880036681931411,-0.0416070458393533,-0.0162804210842025
-0.00236030593077719,-0.00737752547357866,-0.0473987680864656,-0.0229675305492497
-0.0389146262057529,-0.00821019103875773,-0.042241645555793,-0.0154982590892175
-0.0416238763710923,-0.00988526906272403,-0.0441287441185078,-0.020060167455947
-0.0601270967536889,-0.0237002315152368,-0.0432983419173839,-0.0228304677397082
-0.0443750168275122,-0.00568746208671155,-0.0418501197272984,-0.0115265807626306
-0.030987607919462,-0.00649844782819333,-0.0411481322363696,-0.0163265563014953
-0.0359914504663218,-0.00530967688170944,-0.0368745047638947,-0.010681200538513
-0.022774183111853,-0.0049239462177416,-0.043220703964247,-0.0186261984852162
-0.0138673297934716,-0.0046256029936455,-0.0357205399359828,-0.0110531669701152
-0.0274315294650522,-0.00346666340283214,-0.034623318896614,-0.0100180953327427
-0.0292029413520962,-0.00760241368661132,-0.0384802849740843,-0.0129795741729639
-0.0182270954523496,-0.0145167869373545,-0.0342828154541689,-0.0194016398056157
-0.0244412175559574,-0.0145132428251994,-0.0318290504907976,-0.0178021080697143
-0.0230445554357888,-0.00932842935602875,-0.034453994791226,-0.0163419943920887
-0.0332640861819135,-0.0115361901170149,-0.0396578326341699,-0.0187949716891262
-0.0481525887655829,-0.0131365883362677,-0.035297798390318,-0.0152197531668615
-0.0171400636461109,-0.00136781664654067,-0.0321202957812411,-0.00852172168260145
-0.00916662572054012,-0.0118857720748233,-0.0362699858261294,-0.0174869911774144
-0.01094411216173,-0.0100802154244491,-0.0349749462421674,-0.0148558619698707
-0.0187542744741094,-0.0119344683839625,-0.0321237898152077,-0.014601552443696
-0.00692014232751464,-0.0104580929682843,-0.0308040316773643,-0.0151218995632515
-0.0152001170225534,-0.00982570613526286,-0.0341773512987906,-0.0191667319159707
-0.0335232186566509,-0.0112873664116131,-0.0342304238231244,-0.0176674163691266
-0.00217004922511477,-0.0109573365432075,-0.0304359829967497,-0.01404693057365
-0.00483923507816954,-0.0110041137552218,-0.0291856978160266,-0.0167131970319509
0.00279882936267101,-0.0103278978228971,-0.0354662740526737,-0.0153696218975253
-0.0175632481176906,-0.0180963969155366,-0.0413857671451871,-0.0226639148116596
-0.029368210875148,-0.0113434977346916,-0.0345152509575322,-0.0142660435871057
-0.00107201187527117,-0.0113662063362255,-0.037748295394252,-0.0166083991962651
-0.0213594092337233,-0.0120186346539339,-0.0348299858322376,-0.0161240662342061
-0.0394381221345228,-0.0132399436422088,-0.0364384995221125,-0.013563358767645
-0.0172101908706314,-0.0113232417797182,-0.0395918028444566,-0.0145057725553879
-0.0191822962515728,-0.0168975802400775,-0.0352733831371491,-0.0146902735998861
-0.0317693164671698,-0.0148364074263503,-0.0390009757316416,-0.0178028969448602
-0.0318075060497634,-0.0132635127671749,-0.0367831343401805,-0.0146439289895414
-0.0324404754554131,-0.0126389196762975,-0.0327322026998759,-0.0135203925331216
-0.0308386039942136,-0.0139568547370182,-0.0332577425314493,-0.0127921061848163
-0.0155721178837087,-0.0156150913380111,-0.0348672938915464,-0.018381213186453
0,0,0,0
-0.00685557773030402,-0.0169103582498163,-0.0309749975497323,-0.0160888829791926
0.00470229794286096,-0.0119647415399738,-0.0364860834075931,-0.0178950738577195
-0.027630336468705,-0.0147372605545927,-0.0352986417903512,-0.0157627157246887
-0.0347689292966722,-0.0126952213107084,-0.0367932738195369,-0.0143105992809312
-0.0259440313154314,-0.0104322107595956,-0.0411673466566964,-0.0167923095538147
0.00217329746559756,-0.0100288741510497,-0.0365277571772579,-0.0137131819607962
-0.0334214383559344,-0.0165968786509681,-0.0359572967692018,-0.0180027515172727
-0.0441226021975332,-0.0157223007345859,-0.0379768489292389,-0.0176182060357545
-0.00679284622322073,-0.0165123488704496,-0.0353822743805366,-0.0211945674486016
-0.0389896751543843,-0.012990200356004,-0.0295611531328984,-0.0126133137933502
-0.0222268565074002,-0.0109605228148882,-0.0347591619800818,-0.0124466952592166
-0.0303955536164626,-0.0121774540955206,-0.0340878769673903,-0.0134961126992507
-0.0247115513590419,-0.0122078967178412,-0.0351839227823995,-0.0145387350113541
-0.021370717260707,-0.0123161211654386,-0.0315815196599823,-0.0129408470772203
-0.0613937853963868,-0.0145046409973636,-0.0337717052710843,-0.0142349206690732
-0.0251970206193584,-0.0131252668697464,-0.0329924347500732,-0.0132824842093827
-0.0219627908104819,-0.0117800816202331,-0.0315441127513533,-0.0128620689458791
-0.00959278325428648,-0.0146287063785974,-0.0314289988643925,-0.0147225778333681
0.00639590120171114,-0.0116883188403596,-0.027634895101835,-0.00899574064941748
-0.0224188423992067,-0.011893221468513,-0.0291343415686757,-0.013906647325078
-0.0173191781019147,-0.0125060522222876,-0.0337066516453124,-0.0159236163114951
0.0246659566915051,-0.00919014095688805,-0.0253479296965708,-0.00928518840818529
-0.0170420514191648,-0.0091834196361617,-0.0281758936653861,-0.00920941447762511
-0.0141690656998829,-0.0098006520540972,-0.0292671227138911,-0.0133270679305415
-0.0147546365740261,-0.00921368400945835,-0.0313900354986657,-0.0146462472357093
-0.0210895892665036,-0.00771821870878622,-0.0327509540037241,-0.0125328639448485
